rs1_gene1 1 100 0.308467511062192 0.111189655514232 1.01329106921532
rs1_gene1 2 100 0.520291959755761 0.0859221380881287 1.13634484291977
rs1_gene1 3 100 0.171259917391347 0.0958979771433411 0.991224821773955
rs2_gene2 1 100 0.660751056218079 0.127980447210812 0.944011066236878
rs2_gene2 2 100 -0.392816436338029 0.0984477982269414 0.955006127740576
rs2_gene2 3 100 -0.334030297367539 0.107162529292972 1.00814344756177
rs3_gene3 1 100 -0.843673512855091 0.0947941916299993 0.924987715738666
rs3_gene3 2 100 -0.512971211645372 0.124600196813629 0.688439896018379
rs3_gene3 3 100 -0.843665485517104 0.0983011709073289 0.960786126515824
rs4_gene4 1 100 -0.341656712932689 0.102008316121709 0.917976905233207
rs4_gene4 2 100 0.381411628867251 0.0954774510782412 1.0779375328246
rs4_gene4 3 100 0.044270207173199 0.0918724899235006 1.19251710349483
rs5_gene5 1 100 0.474945434185358 0.10497468198005 0.882423370719094
rs5_gene5 2 100 -0.110335598780544 0.0976964878443828 1.14651064378172
rs5_gene5 3 100 0.825190302383763 0.106778312282768 0.846969629447658
rs6_gene6 1 100 -1.16922032738354 0.108478107919453 0.914819523635141
rs6_gene6 2 100 -2.14497649777103 0.106773782063526 0.885567139891899
rs6_gene6 3 100 -0.136239399230425 0.096829061298623 1.01038529681241
rs7_gene7 1 100 -0.542513763355189 0.112279317716196 0.882614164193523
rs7_gene7 2 100 -0.888887451241679 0.086447130945988 1.34027043632868
rs7_gene7 3 100 0.34162024548496 0.0890940198230202 1.17489309885878
rs8_gene8 1 100 0.188207262905262 0.0983841095620577 1.1230710497807
rs8_gene8 2 100 0.377671267293251 0.100291039952981 0.934515504593676
rs8_gene8 3 100 -0.546989772845529 0.112540295715466 0.841774881773098
rs9_gene9 1 100 -0.303436282552347 0.0947700290125905 1.02851969387295
rs9_gene9 2 100 0.15569517736545 0.102067876218044 1.08278603111217
rs9_gene9 3 100 -0.251017628665885 0.0877901680885689 1.04356885470954
rs10_gene10 1 100 -2.2797941006724 0.112696823018869 0.892424902484268
rs10_gene10 2 100 -2.87337057980329 0.103797190177618 0.908889111364799
rs10_gene10 3 100 -2.4013903702699 0.0896561456315065 1.39133451062137
rs11_gene11 1 100 -0.127405929768976 0.110622315062151 0.9449269756375
rs11_gene11 2 100 -0.940268590041464 0.0995201852494617 1.15855847449795
rs11_gene11 3 100 -0.700165471423183 0.0932252236708311 1.08336931712633
rs12_gene12 1 100 -0.731939932628409 0.10075953618601 0.965769390425397
rs12_gene12 2 100 0.947783361351199 0.106156311415318 0.830922680404986
rs12_gene12 3 100 0.734497443714528 0.103642578331438 0.981525609188811
rs13_gene13 1 100 -1.38993846779653 0.103163076273463 1.0153155813153
rs13_gene13 2 100 -1.13836092515414 0.0973065754360292 0.909802251493844
