rs1_gene1 1 100 -0.837087566843021 201.15823619708 0.0671984558631514 100.767379099356 25.319070844728
rs1_gene1 2 100 -1.05693909889968 223.55766229508 -0.00561383935758747 112.501290968291 59.1252260740246
rs1_gene1 3 100 -0.70956492332225 141.667156515048 0.0615753723081272 98.51041000311 12.4367785951973
rs2_gene2 1 100 1.34101660663552 370.647032569957 -0.0528200202623499 93.7360910115025 54.6686221671961
rs2_gene2 2 100 -0.453969283985239 124.998289996578 -0.124457732161896 96.0945793558052 -31.489069518627
rs2_gene2 3 100 -0.392729612805518 138.882867215609 0.0247175699024354 99.8672971348034 -34.3090272679688
rs3_gene3 1 100 1.74892840598135 451.697790939274 0.238381283260943 97.2563474790413 -35.5671961380846
rs3_gene3 2 100 -0.89773220105851 202.223382667478 0.145409844636026 70.2699519975268 -48.0157449010181
rs3_gene3 3 100 1.82790799331343 491.902145768723 0.03152166953325 95.2171880900829 -74.4857561263608
rs4_gene4 1 100 0.938952708924935 191.446884049495 0.020084820239203 90.9200536184916 -29.1637945898329
rs4_gene4 2 100 0.44601702297074 130.753489418687 0.105526120164964 107.829391953342 45.4092977071287
rs4_gene4 3 100 -0.910331459478699 180.757249338457 -0.145532308712494 120.177158533907 18.4747688428555
rs5_gene5 1 100 -0.0785743573547487 114.665951043759 0.0574041376239751 87.6894372028256 41.0401428208765
rs5_gene5 2 100 -1.66962959665773 386.316983925034 0.107302692715563 114.655940520792 -30.4391680564996
rs5_gene5 3 100 -0.797737671216179 214.42569848827 -0.160337538470584 86.4208059395988 81.9829307935497
rs6_gene6 1 100 -2.07096518006512 657.145222344825 0.0732369299096822 91.1034976301386 -121.060045883014
rs6_gene6 2 100 0.516405673766235 527.987489666344 0.136070117867452 89.5226545469442 -181.025811434697
rs6_gene6 3 100 0.75401155268073 150.61933968283 0.129809081556649 101.713184149887 -3.84001958341004
rs7_gene7 1 100 0.295595565024248 142.407354866821 -0.023530163960238 87.4341691167583 -48.0997440600091
rs7_gene7 2 100 1.61594549224313 463.141649459161 0.129702223826331 134.369039883089 -96.9844352475478
rs7_gene7 3 100 -0.944613445095761 193.284721837956 0.0917809401710566 117.156790884887 31.0656086073103
rs8_gene8 1 100 0.549267025949572 139.575228567202 -0.0240446221858883 111.241848313895 19.6049508925967
rs8_gene8 2 100 0.3848574409 119.202961340029 0.0602044183937344 92.8794921541867 37.258037676972
rs8_gene8 3 100 0.858349678417727 202.046665739575 0.119013838082148 84.7521426610411 -35.3682339209386
rs9_gene9 1 100 1.53189486915641 333.667702030632 -0.00275253104381064 101.824207336137 -31.3185878699488
rs9_gene9 2 100 -0.573186150881627 144.894277551405 0.164977402860175 109.917571425554 7.23359550033421
rs9_gene9 3 100 1.28436703851546 249.501877487388 0.118903945537055 104.727131442672 -10.6618329068945
rs10_gene10 1 100 -1.67197401737474 848.711203450855 0.08760906204197 89.1176001211299 -216.067965311776
rs10_gene10 2 100 -1.27556631262605 1000.60958495581 0.0149380752593133 90.0023366343603 -260.451398614643
rs10_gene10 3 100 -0.545841987951906 932.614266202305 -0.0546626376447796 138.040916946944 -327.788875987532
rs11_gene11 1 100 0.716280152132442 165.011856163235 -0.00523137691468296 93.5505073185549 -12.2932538348244
rs11_gene11 2 100 0.516430422340116 239.40176256672 0.000560518407196407 114.697320393385 -107.817311310605
rs11_gene11 3 100 -1.4830735438616 363.878991999855 -0.0808474493565067 107.907193402252 -63.1049697535331
rs12_gene12 1 100 -0.437835233202541 165.520027452505 0.0625164036871633 96.001999725112 -72.7188214924273
rs12_gene12 2 100 -1.27053625184524 326.168665635769 0.122671433603267 83.7661734223216 62.3800840687837
